head_id,score,head_label
13777,-4.501989364624023,Zileuton
13892,-4.50242805480957,Ranitidine
13629,-4.502514839172363,Amiloride
14345,-4.503083229064941,Salsalate
13835,-4.504788398742676,Dicyclomine
14183,-4.50490665435791,Guanethidine
13528,-4.505695343017578,Dicloxacillin
13937,-4.505774974822998,Tinidazole
14658,-4.5058207511901855,Canagliflozin
14334,-4.507486820220947,Cortisone acetate
14704,-4.507545471191406,Canrenoic acid
13532,-4.507800579071045,Sotalol
14605,-4.509166717529297,Triclosan
14191,-4.509368896484375,Chlormezanone
13401,-4.509716987609863,Nitisinone
14149,-4.510779857635498,Tiludronic acid
14274,-4.511796951293945,Telbivudine
13480,-4.513428688049316,Prochlorperazine
14204,-4.514166355133057,Oxymorphone
14056,-4.515019416809082,Procainamide
13760,-4.516901016235352,Nitroglycerin
14130,-4.517218589782715,Chlorpheniramine
13610,-4.518849849700928,Fenoprofen
13412,-4.519308090209961,Sulfadiazine
14158,-4.519587993621826,Amifostine
14286,-4.520051002502441,Bismuth subsalicylate
13387,-4.521018981933594,Methadone
13717,-4.521138668060303,Midazolam
13266,-4.521169185638428,Ticlopidine
14225,-4.522536754608154,Fomepizole
13539,-4.522928714752197,Darifenacin
14528,-4.523351669311523,Avanafil
13829,-4.523830890655518,Gentamicin
13736,-4.524994373321533,Methazolamide
14594,-4.525360584259033,Mafenide
14347,-4.525721073150635,Choline magnesium trisalicylate
14007,-4.527243614196777,Dimenhydrinate
13780,-4.527816295623779,Scopolamine
14684,-4.528621196746826,Flubendazole
13402,-4.529672622680664,Clobazam
13415,-4.531231880187988,Anidulafungin
13764,-4.53287410736084,Nateglinide
13846,-4.534833908081055,Sodium lauryl sulfate
14524,-4.535679340362549,Regadenoson
13746,-4.5359978675842285,Oxacillin
14512,-4.536304950714111,Mianserin
14266,-4.536313056945801,Lisdexamfetamine
13708,-4.537047386169434,Galantamine
13838,-4.537308692932129,Proparacaine
13644,-4.538057804107666,Ethionamide
13700,-4.539374828338623,Nafarelin
14171,-4.542194843292236,Trimetrexate
14575,-4.542240142822266,Potassium Iodide
14346,-4.54231071472168,Neostigmine
14189,-4.544414043426514,Cyclizine
13739,-4.544644832611084,Tamsulosin
13871,-4.544864177703857,Dobutamine
14646,-4.545456409454346,Gadoxetic acid
14412,-4.546067714691162,Nitrazepam
14650,-4.5463409423828125,Mirabegron
13870,-4.54768180847168,Tolazamide
13339,-4.54832649230957,Clemastine
14010,-4.549073219299316,Dopamine
14172,-4.54908561706543,Bretylium
14473,-4.549333572387695,Tetrabenazine
14423,-4.5525126457214355,Ticarcillin
13900,-4.55349588394165,Terbutaline
13552,-4.553663730621338,Vancomycin
14087,-4.553987979888916,Promethazine
14409,-4.554779529571533,Iron
13327,-4.555309772491455,Diatrizoate
13336,-4.555436134338379,Disopyramide
14417,-4.55616569519043,Lopinavir
14020,-4.557784557342529,Frovatriptan
13457,-4.558387756347656,Loxapine
13960,-4.558521270751953,Salicylic acid
13726,-4.558941841125488,Phentolamine
13302,-4.559127330780029,Benzatropine
13388,-4.559732913970947,Olanzapine
13193,-4.560070514678955,Adenosine phosphate
13437,-4.560664653778076,Phenylephrine
13426,-4.5610551834106445,Colestipol
13373,-4.561611175537109,Codeine
13751,-4.561845779418945,Adefovir dipivoxil
14329,-4.56350564956665,Procaterol
13642,-4.564323902130127,Nafcillin
14625,-4.5654730796813965,Ivacaftor
13459,-4.565921306610107,Mupirocin
14494,-4.566650390625,Ezogabine
14146,-4.568638324737549,Prednicarbate
14228,-4.568935394287109,Finasteride
13508,-4.56980037689209,Sodium tetradecyl sulfate
14127,-4.5700178146362305,Colistimethate
14501,-4.570633411407471,Gallium nitrate
13460,-4.571263313293457,Carbamoylcholine
13458,-4.572662353515625,Remoxipride
14337,-4.573545932769775,Sodium bicarbonate
14185,-4.575019836425781,Kanamycin
14126,-4.576356887817383,Miconazole
14165,-4.577476501464844,Cefprozil
13505,-4.578670501708984,Verteporfin
14667,-4.57890510559082,Dolutegravir
13975,-4.579448223114014,Isoniazid
13355,-4.580237865447998,Penciclovir
13996,-4.580326080322266,Edetic acid
14288,-4.580357551574707,Glucosamine
13694,-4.580378532409668,Metaxalone
14516,-4.581648349761963,Icatibant
13502,-4.582769870758057,Prazosin
14543,-4.583278656005859,Ceftaroline fosamil
13582,-4.585301399230957,Pyridostigmine
14535,-4.585526466369629,Amisulpride
14475,-4.585648536682129,Dronedarone
13614,-4.586007595062256,Carbenicillin
13609,-4.586273670196533,Atropine
13961,-4.5869221687316895,Diethylpropion
13943,-4.58741569519043,Dinoprostone
14300,-4.587899208068848,Cefazolin
14552,-4.588411808013916,Ethanolamine oleate
14201,-4.590429306030273,Desflurane
13194,-4.5924859046936035,alpha-Linolenic acid
13747,-4.592735767364502,Apomorphine
14196,-4.59373140335083,Naloxone
13593,-4.595210552215576,Perflutren
13512,-4.595333099365234,Tenoxicam
14244,-4.59545373916626,Metoclopramide
14511,-4.595830917358398,Sulfathiazole
13833,-4.5973591804504395,Alfentanil
13314,-4.599150657653809,Clotrimazole
14350,-4.599462509155273,Clenbuterol
14101,-4.601324558258057,Emedastine
14569,-4.601490497589111,Methacholine
14360,-4.602226257324219,Acenocoumarol
14065,-4.602284908294678,Lubiprostone
14257,-4.602428913116455,Alimemazine
13595,-4.602663993835449,Zanamivir
13824,-4.603588104248047,Haloprogin
13283,-4.604257583618164,Gadodiamide
14002,-4.604669094085693,Ramelteon
14099,-4.605892658233643,Streptomycin
14558,-4.6064910888671875,Betahistine
13686,-4.6078691482543945,Pentazocine
13404,-4.608097553253174,Megestrol acetate
14230,-4.608179569244385,Halofantrine
13410,-4.6085896492004395,Aminoglutethimide
14140,-4.610639572143555,Tolbutamide
14283,-4.611308574676514,Fenoterol
14186,-4.611628532409668,Orphenadrine
13349,-4.6117472648620605,Raltitrexed
14237,-4.612145900726318,Enoxaparin
13215,-4.612533092498779,Dihomo-gamma-linolenic acid
14523,-4.61776065826416,Tolvaptan
13223,-4.6184282302856445,Vitamin E
13814,-4.619122505187988,Propantheline
14433,-4.619566440582275,Molindone
13706,-4.619595050811768,Chlorpropamide
13571,-4.620184421539307,Chlormerodrin
13389,-4.620719909667969,Atenolol
14247,-4.620774269104004,Sevoflurane
14471,-4.621026039123535,Fluspirilene
13529,-4.62141227722168,Nabilone
13294,-4.621453762054443,Butabarbital
13384,-4.6230316162109375,Ethambutol
14303,-4.623139381408691,Cefotetan
13912,-4.623448371887207,Isosorbide dinitrate
14197,-4.623971462249756,Domperidone
14537,-4.624897003173828,Dapagliflozin
14218,-4.625190258026123,Lomustine
13724,-4.625469207763672,Flurazepam
13245,-4.6260986328125,Lorazepam
13951,-4.626766681671143,Phenoxybenzamine
13684,-4.626916885375977,Leucovorin
13921,-4.628048896789551,Testolactone
13585,-4.628678798675537,Azelaic acid
14519,-4.629246234893799,Tapentadol
14348,-4.62932825088501,Methotrimeprazine
13770,-4.629404067993164,Meclizine
14702,-4.630457878112793,Articaine
13187,-4.6307783126831055,Arginine
14217,-4.63115930557251,Flumazenil
13297,-4.631211757659912,Alclometasone
14538,-4.631241321563721,Saxagliptin
14258,-4.631514549255371,Isocarboxazid
14305,-4.632469177246094,Ceftizoxime
14175,-4.632660388946533,Chloroprocaine
13854,-4.633170127868652,Ethynodiol diacetate
14250,-4.634725570678711,Chlorprothixene
14624,-4.637144565582275,Tafluprost
13262,-4.637923717498779,Dofetilide
13624,-4.638234615325928,Lisuride
14376,-4.638253688812256,Alfacalcidol
13258,-4.638455390930176,Hydroxocobalamin
13398,-4.640035152435303,Aminohippuric acid
13267,-4.640115737915039,Trospium
13990,-4.641643524169922,Desloratadine
13434,-4.642242908477783,Triamterene
13420,-4.642590045928955,Norepinephrine
14269,-4.642907619476318,Desonide
13744,-4.643150806427002,Diethylcarbamazine
13312,-4.644465446472168,Diethylstilbestrol
13859,-4.6444926261901855,Fosfomycin
13250,-4.645934581756592,Phentermine
14298,-4.647043228149414,Quinethazone
13598,-4.647396564483643,Doxapram
14487,-4.647461891174316,Oritavancin
14550,-4.647712230682373,Pasireotide
13924,-4.649734973907471,Triazolam
14457,-4.64984655380249,Trioxsalen
13207,-4.6501312255859375,Calcifediol
13874,-4.651632785797119,Nalbuphine
14500,-4.6520233154296875,Methsuximide
13566,-4.653450965881348,Cinchocaine
13792,-4.653478145599365,Tetracycline
13287,-4.653605937957764,Cefotiam
13219,-4.656102180480957,Icosapent
14408,-4.657024383544922,Solifenacin
13949,-4.657217979431152,Ceforanide
14182,-4.659337043762207,Arsenic trioxide
13787,-4.660408973693848,Ethotoin
14285,-4.660851001739502,Pirbuterol
13646,-4.661540508270264,Butorphanol
13727,-4.661844253540039,Fluorescein
14424,-4.662301063537598,Periciazine
13980,-4.662777423858643,Hydrocodone
13671,-4.66338586807251,Clofibrate
14479,-4.66361141204834,Vildagliptin
13612,-4.666109085083008,Sulfamethizole
13794,-4.666174411773682,Potassium chloride
14489,-4.668981552124023,Permethrin
14668,-4.669155120849609,Macitentan
13910,-4.669637680053711,Quinapril
13678,-4.669926643371582,Gonadorelin
13875,-4.672194004058838,Clofazimine
13897,-4.673829555511475,Benzonatate
14655,-4.674572944641113,Bedaquiline
14033,-4.674738883972168,Metyrapone
14324,-4.675064563751221,Penbutolol
13783,-4.6757893562316895,Prilocaine
14392,-4.676022529602051,Bromazepam
14075,-4.678771018981934,Echothiophate
14626,-4.678782939910889,Azilsartan medoxomil
13588,-4.6790852546691895,Acetohydroxamic acid
14111,-4.67951774597168,Hesperetin
13467,-4.680027008056641,Promazine
14496,-4.680213451385498,Ingenol mebutate
14264,-4.68102502822876,Ergometrine
13895,-4.682882308959961,Alprenolol
13561,-4.683267116546631,Carteolol
14327,-4.6840081214904785,Ephedrine
13692,-4.684219837188721,Sevelamer
14174,-4.6845245361328125,Dinoprost tromethamine
14503,-4.685547828674316,Ibudilast
13635,-4.685648441314697,Monobenzone
13549,-4.685914039611816,Triflupromazine
13843,-4.688231468200684,Phenylbutazone
13393,-4.688889026641846,Pyrazinamide
13365,-4.689685821533203,Vindesine
14491,-4.689701080322266,Tamibarotene
13632,-4.689858913421631,Gadoteridol
13441,-4.690525531768799,Profenamine
13315,-4.692671775817871,Calcium acetate
13725,-4.692842483520508,Moexipril
13789,-4.693055152893066,Hexachlorophene
13896,-4.697037220001221,Ritodrine
13189,-4.70082426071167,Spermine
14064,-4.7014384269714355,Rifampicin
14450,-4.702079772949219,Fusidic acid
13456,-4.70226526260376,Ardeparin
14437,-4.7024688720703125,Thioproperazine
13691,-4.703202247619629,Mecamylamine
14642,-4.7039289474487305,Fidaxomicin
14304,-4.70433235168457,Cefoxitin
14057,-4.709142208099365,Tolterodine
14677,-4.709271430969238,Ifenprodil
14343,-4.712122917175293,Magnesium salicylate
14396,-4.71245002746582,Metamfetamine
13901,-4.713746547698975,Conivaptan
13603,-4.713955402374268,Succimer
13869,-4.714427947998047,Clocortolone
14670,-4.715583324432373,Sofosbuvir
13510,-4.7163286209106445,Enoxacin
13669,-4.718036651611328,Sulfacetamide
13348,-4.718172550201416,Etomidate
14449,-4.719566822052002,Terlipressin
14294,-4.720449447631836,Fosamprenavir
13238,-4.721551895141602,Masoprocol
13416,-4.722681522369385,Clozapine
13517,-4.723543167114258,Methohexital
13602,-4.723545074462891,Cisatracurium
13201,-4.724148273468018,Succinic acid
13591,-4.724493503570557,Piroxicam
13449,-4.7277021408081055,Griseofulvin
13417,-4.729348659515381,Sucralfate
14387,-4.729593276977539,Flunitrazepam
13840,-4.7299885749816895,Tropicamide
13465,-4.7317681312561035,Secobarbital
13423,-4.735223293304443,Meprobamate
14587,-4.735366344451904,Benzyl alcohol
14601,-4.735529899597168,Pralatrexate
13768,-4.73689079284668,Naftifine
14333,-4.737109661102295,Aluminium monostearate
14576,-4.737476825714111,Fospropofol
13985,-4.7387566566467285,Mepivacaine
14472,-4.740365982055664,Mepenzolate
13475,-4.742751598358154,Streptozocin
13594,-4.743236064910889,Hydroxyzine
14006,-4.743387222290039,Nandrolone phenpropionate
13442,-4.744090557098389,Nimodipine
13948,-4.7451982498168945,Levosimendan
14520,-4.7469563484191895,Silodosin
14153,-4.748098373413086,Sulfinpyrazone
13573,-4.7482404708862305,Guanidine
14564,-4.748936176300049,Iobenguane
13765,-4.749079704284668,Atracurium besylate
14070,-4.749269485473633,Novobiocin
14390,-4.749464511871338,Dihydrocodeine
13232,-4.749874114990234,Adenine
14672,-4.75006628036499,Isoxsuprine
13872,-4.750905513763428,Oxazepam
13521,-4.751768112182617,Rimantadine
14323,-4.753495216369629,Mestranol
13304,-4.7537312507629395,Methysergide
14044,-4.754782199859619,Phylloquinone
13766,-4.755627632141113,Pralidoxime
13685,-4.756645202636719,Dyphylline
13429,-4.75727653503418,Dydrogesterone
13206,-4.758441925048828,Glycine
14455,-4.758770942687988,Niflumic acid
13565,-4.76047945022583,Oxaliplatin
14506,-4.760924339294434,Tetrachlorodecaoxide
14001,-4.7621684074401855,Cyclopentolate
14103,-4.762694835662842,Benzocaine
14586,-4.763803958892822,Ammonium lactate
13784,-4.765775203704834,Epinastine
13828,-4.767284870147705,Tolazoline
13863,-4.768105983734131,Phensuximide
14563,-4.768179416656494,Gadobutrol
13526,-4.768442630767822,Gallamine triethiodide
14336,-4.768865585327148,Paramethasone
13894,-4.769733905792236,Benzphetamine
14418,-4.7699079513549805,Bacampicillin
13786,-4.772729873657227,Isoflurane
14566,-4.775625705718994,Isometheptene
13185,-4.776317596435547,Choline
14014,-4.777419567108154,Methyl aminolevulinate
14123,-4.777520179748535,Levocabastine
14369,-4.778215408325195,Amrinone
13188,-4.77830171585083,Ascorbic acid
14470,-4.779839992523193,Flunarizine
13308,-4.780014991760254,Terconazole
14226,-4.780946731567383,Metipranolol
13605,-4.781427383422852,Cinnarizine
14612,-4.782886028289795,Chloropyramine
14325,-4.782920837402344,DB01361
14262,-4.7835588455200195,Gliquidone
13716,-4.78416109085083,Warfarin
13409,-4.785817623138428,Chlorzoxazone
13825,-4.78720235824585,Primidone
13499,-4.787680625915527,Meperidine
14578,-4.787837028503418,Stanozolol
13334,-4.789633750915527,Argatroban
14142,-4.790534019470215,Dutasteride
13945,-4.7912116050720215,Spectinomycin
13978,-4.791788578033447,Dirithromycin
13887,-4.79265022277832,Drostanolone
13661,-4.793204307556152,Bacitracin
14211,-4.795832633972168,Tubocurarine
13427,-4.796924591064453,Trihexyphenidyl
13858,-4.797492980957031,Cinoxacin
13279,-4.797517776489258,Isoetharine
13711,-4.797863960266113,Isoflurophate
14293,-4.799017906188965,Oxtriphylline
13204,-4.80049991607666,Glutathione
13799,-4.803200721740723,Clavulanic acid
14373,-4.805310249328613,Allylestrenol
13474,-4.806375026702881,Triprolidine
14072,-4.807595729827881,Nitrendipine
14238,-4.808372497558594,Mivacurium
13369,-4.808506965637207,Capreomycin
13522,-4.812921047210693,Amikacin
14398,-4.813825607299805,Phendimetrazine
14551,-4.815243244171143,Vilazodone
13218,-4.8163604736328125,Folic acid
13513,-4.816524028778076,Dronabinol
14549,-4.81704044342041,Dalfampridine
13390,-4.822483539581299,Nitrofural
13470,-4.823245048522949,Methocarbamol
14378,-4.823724746704102,Phenazopyridine
13672,-4.823933124542236,Astemizole
14163,-4.824195384979248,Flavoxate
13286,-4.826582431793213,Enflurane
13436,-4.826979637145996,Procyclidine
14081,-4.828741550445557,Acetophenazine
14161,-4.828934669494629,Diphenylpyraline
14104,-4.8293375968933105,Primaquine
14371,-4.830101013183594,Aprindine
14406,-4.831514358520508,Quazepam
13213,-4.832562446594238,Thiamine
13224,-4.83413553237915,Pyridoxine
14016,-4.83429479598999,Neomycin
13902,-4.834495544433594,Loteprednol
13330,-4.8350300788879395,Cefmetazole
14659,-4.836015224456787,Glycerol phenylbutyrate
14233,-4.836419105529785,Ketamine
14617,-4.838967800140381,Roxatidine acetate
14518,-4.839073657989502,Alogliptin
14291,-4.8391289710998535,Sulfadoxine
14301,-4.841104030609131,Cefonicid
14562,-4.841235637664795,Fesoterodine
14452,-4.842531681060791,Flavin adenine dinucleotide
14604,-4.8434600830078125,Azapropazone
14510,-4.84364652633667,Sertindole
14162,-4.844463348388672,Cloxacillin
14032,-4.846353054046631,Edrophonium
14585,-4.846897602081299,Alcaftadine
13813,-4.8471269607543945,Polymyxin B
13530,-4.848658561706543,Pefloxacin
13494,-4.849415302276611,Dipivefrin
13211,-4.849778652191162,Tryptophan
14414,-4.85050630569458,Imipenem
14588,-4.851223945617676,Besifloxacin
14692,-4.852842807769775,Epirizole
13317,-4.854469299316406,Cycloserine
13298,-4.855705738067627,Butalbital
14425,-4.856230735778809,Deferasirox
13663,-4.856400012969971,Clorazepic acid
13497,-4.856739521026611,Framycetin
14167,-4.857836723327637,Sertaconazole
13495,-4.857873439788818,Droperidol
14302,-4.859197616577148,Cefoperazone
13639,-4.860024452209473,Cisapride
13801,-4.860698699951172,Hydrocortamate
13328,-4.861207485198975,Betazole
14310,-4.861908912658691,Vecuronium
14141,-4.862547397613525,Anisindione
13741,-4.864172458648682,Sufentanil
14041,-4.865410804748535,Bethanechol
13616,-4.865630149841309,Lactulose
13531,-4.865692615509033,Altretamine
13284,-4.866837501525879,Guanadrel
14691,-4.868212699890137,Eprazinone
14687,-4.86830472946167,Fenbufen
13857,-4.868336200714111,Natamycin
14432,-4.869123458862305,Alverine
13918,-4.8697509765625,Dienestrol
14674,-4.872168064117432,Isoaminile
13798,-4.872560024261475,Metyrosine
14354,-4.8730292320251465,Pranlukast
13696,-4.8735222816467285,Trimethobenzamide
14108,-4.875338554382324,Butenafine
14640,-4.87858772277832,Eribulin
13476,-4.8791069984436035,Carboprost tromethamine
14430,-4.8808722496032715,Acepromazine
14699,-4.881277561187744,Cloperastine
13599,-4.881650447845459,Benzthiazide
14703,-4.881720066070557,Captodiame
14400,-4.883819580078125,Sulfamerazine
14338,-4.885277271270752,Yohimbine
14105,-4.886943817138672,Iloprost
13444,-4.890293598175049,Carisoprodol
14079,-4.890778064727783,Azlocillin
13225,-4.893556118011475,Losartan/thioctic acid
14553,-4.895007610321045,Mepyramine
13381,-4.895950794219971,Calcium glucoheptonate
14685,-4.898172378540039,Floctafenine
14203,-4.898551940917969,Dexfenfluramine
14490,-4.898749828338623,Ospemifene
14632,-4.900180339813232,Spaglumic Acid
14567,-4.900886058807373,Levonordefrin
13885,-4.903850555419922,Chlorphenesin
13928,-4.9066033363342285,Methdilazine
14177,-4.9086833000183105,Calcium chloride
13940,-4.908809185028076,Phenformin
14456,-4.908994197845459,Latamoxef
13260,-4.90984582901001,Succinylcholine
14530,-4.911059856414795,Droxidopa
13564,-4.911538600921631,Tolnaftate
14022,-4.913060188293457,Cyclacillin
13723,-4.914644241333008,Cephaloglycin
14701,-4.914754867553711,Cefaloridine
13861,-4.917438983917236,Phenmetrazine
13852,-4.918380260467529,Carprofen
13180,-4.918567180633545,Histidine
13710,-4.919525623321533,Benzyl benzoate
14125,-4.919622421264648,Trilostane
13316,-4.920489311218262,Sulfanilamide
14522,-4.922352313995361,Eltrombopag
14168,-4.923609256744385,Thiamylal
13622,-4.924667835235596,Cinalukast
14370,-4.92503023147583,Oxybenzone
13673,-4.926091194152832,Butoconazole
13231,-4.926172256469727,Proline
13440,-4.927453517913818,Sulpiride
14143,-4.928292274475098,Econazole
13507,-4.928785800933838,Methscopolamine bromide
14446,-4.9318647384643555,Equilin
13403,-4.932519435882568,Minoxidil
13914,-4.933187007904053,Pemirolast
14110,-4.933337688446045,Dimethyl sulfoxide
13641,-4.933411598205566,Cyclothiazide
13957,-4.933466911315918,Mesoridazine
13920,-4.933690547943115,Oxybuprocaine
14675,-4.933776378631592,Iopanoic acid
13454,-4.936566352844238,Dexbrompheniramine
13809,-4.940201282501221,Propiomazine
13959,-4.941385746002197,Oxymetazoline
13697,-4.94221305847168,Flumethasone
14582,-4.942541122436523,Gestodene
14593,-4.945000171661377,Dimercaprol
14073,-4.945987224578857,Mimosine
14554,-4.946280479431152,Xylometazoline
13296,-4.949152946472168,Oxiconazole
13904,-4.950926303863525,Flupentixol
14441,-4.950990676879883,Pargyline
14173,-4.951411247253418,Halothane
13730,-4.952699661254883,Ergotamine
14383,-4.952816486358643,Fenethylline
14483,-4.952981948852539,Bepotastine
14375,-4.953233242034912,Antipyrine
13306,-4.953952312469482,Idoxuridine
14096,-4.954538822174072,Deslanoside
14367,-4.955544471740723,Alizapride
14242,-4.955550670623779,Diphenidol
14607,-4.956188678741455,Azidocillin
13482,-4.956461429595947,Nitric Oxide
13205,-4.957896709442139,Phosphatidyl serine
14539,-4.959728240966797,Telavancin
14580,-4.960469722747803,Lornoxicam
14627,-4.963550567626953,Ioflupane I-123
14351,-4.964498043060303,Bambuterol
14495,-4.964595794677734,Lucanthone
14328,-4.964643478393555,Mephentermine
14003,-4.965289115905762,Physostigmine
14366,-4.96567964553833,Aminophenazone
13817,-4.966670036315918,Marimastat
14308,-4.972332000732422,Pancuronium
14316,-4.972836017608643,Tasosartan
13199,-4.973112106323242,Lutein
14695,-4.976016521453857,Diosmin
13518,-4.977187633514404,Chlordiazepoxide
14679,-4.9774909019470215,Hexetidine
14488,-4.978050708770752,Clevidipine
13634,-4.978739261627197,Thiopental
13652,-4.979576587677002,Paramethadione
13362,-4.980921268463135,Talbutal
13196,-4.984955310821533,Methionine
14248,-4.985569477081299,Bromodiphenhydramine
13182,-4.986966609954834,Pyruvic acid
14464,-4.987199783325195,Bifonazole
14292,-4.988466739654541,Rolitetracycline
14306,-4.988591194152832,Cefradine
14299,-4.988796710968018,Cefamandole
13212,-4.9894256591796875,Cysteine
14281,-4.990349292755127,Carbetocin
14154,-4.993180751800537,Cefapirin
14683,-4.994731426239014,Fluocortolone
14579,-4.994877338409424,Aluminum hydroxide
14613,-4.9985527992248535,Dimetindene
14393,-4.998555660247803,Clotiazepam
13972,-4.998642444610596,Mezlocillin
14397,-4.998647212982178,Metrizamide
13516,-4.9986748695373535,Hexylcaine
14698,-5.003383159637451,Cyamemazine
14462,-5.003623008728027,Iodipamide
14355,-5.004506587982178,Theobromine
14671,-5.004672050476074,Chlorcyclizine
13227,-5.005634784698486,Aspartame
13955,-5.0056352615356445,Metacycline
14486,-5.006349563598633,Ximelagatran
13919,-5.006525993347168,Sulfapyridine
13964,-5.006688117980957,Methantheline
13190,-5.008294582366943,Aspartic acid
13293,-5.008690357208252,Milrinone
13630,-5.008944988250732,Oxytetracycline
14049,-5.0100274085998535,Methoxyflurane
14098,-5.010056018829346,Diphenoxylate
14614,-5.010486602783203,Isothipendyl
14282,-5.011292457580566,Lumiracoxib
13323,-5.011626243591309,Dicoumarol
14652,-5.011704444885254,Aclidinium
13478,-5.013957500457764,Lindane
13970,-5.015548229217529,Phenprocoumon
14435,-5.016767978668213,Pheniramine
13394,-5.0183424949646,Metixene
14420,-5.018388271331787,Pivampicillin
14239,-5.018591403961182,Levacetylmethadol
13631,-5.019621849060059,Ulobetasol
14361,-5.019974708557129,Antrafenine
14573,-5.020601749420166,Norelgestromin
14289,-5.021668434143066,Practolol
13823,-5.022244930267334,Tripelennamine
13667,-5.02253532409668,Docosanol
14315,-5.0232439041137695,Spirapril
14263,-5.024252414703369,Mitiglinide
14219,-5.024950981140137,Ridogrel
14404,-5.02523136138916,Ketazolam
14707,-5.02578592300415,Bromhexine
13320,-5.029499053955078,Sulfisoxazole
14461,-5.0313897132873535,Quinestrol
13477,-5.031643390655518,Cefpiramide
14595,-5.032033920288086,Methylnaltrexone
14319,-5.032131671905518,Butobarbital
13186,-5.032761096954346,L-Lysine
14386,-5.033290386199951,Delorazepam
14656,-5.033624649047852,Formestane
13651,-5.033944129943848,Candoxatril
13181,-5.034434795379639,Ademetionine
13933,-5.034777641296387,Cocaine
14357,-5.036457538604736,Cefacetrile
14533,-5.0370869636535645,Alvimopan
14381,-5.0380167961120605,Fencamfamin
13615,-5.0388689041137695,Mazindol
13324,-5.039060115814209,Cefmenoxime
13380,-5.041586875915527,Nitroprusside
14663,-5.042503356933594,Radium Ra 223 dichloride
14531,-5.0430684089660645,Udenafil
14436,-5.043126106262207,Pipotiazine
14480,-5.0476393699646,Voacamine
14132,-5.0491108894348145,Trimethaphan
13832,-5.049558162689209,Halazepam
14089,-5.04978609085083,Mequitazine
14689,-5.049952983856201,Etofenamate
14119,-5.0501322746276855,Arbutamine
14287,-5.050739288330078,Bevantolol
13733,-5.050853729248047,Nicergoline
13195,-5.051384449005127,Serine
14401,-5.051486015319824,Sulfamethazine
14374,-5.051610946655273,Methadyl acetate
14029,-5.051929473876953,Tioconazole
14469,-5.052212238311768,Debrisoquine
14619,-5.052932262420654,Bupranolol
13866,-5.054384231567383,Brompheniramine
13903,-5.055181503295898,Guaifenesin
13233,-5.055386066436768,Asparagine
14581,-5.058029651641846,Sulfaphenazole
13583,-5.058951377868652,Adinazolam
13322,-5.059485912322998,Crotamiton
13836,-5.060030937194824,Minaprine
13645,-5.06109619140625,Metaraminol
13627,-5.061645030975342,Piperazine
14696,-5.062401294708252,Dimetacrine
13174,-5.064664363861084,Cetrorelix
14296,-5.065648078918457,Josamycin
13878,-5.066249370574951,Methylphenobarbital
14603,-5.06671667098999,Viomycin
13740,-5.0673298835754395,Porfimer sodium
13455,-5.068706512451172,Gentian violet cation
14139,-5.070584297180176,Proflavine
13364,-5.07279109954834,Ibutilide
14621,-5.074836730957031,Tofisopam
14606,-5.076188087463379,Diloxanide
14421,-5.076300621032715,Pivmecillinam
14074,-5.076619625091553,Tocainide
13541,-5.081126689910889,Phenindione
14431,-5.082159042358398,Aceprometazine
14541,-5.082877159118652,Tyloxapol
13855,-5.088003158569336,Enprofylline
14088,-5.094573974609375,Dihydrotachysterol
14384,-5.0969133377075195,Camazepam
14467,-5.100040912628174,Cyclandelate
14682,-5.100531578063965,Fluprednidene
13761,-5.1012864112854,Rocuronium
13925,-5.1064887046813965,Ethanol
14290,-5.106570720672607,Sulfacytine
14513,-5.107537269592285,Sulfadimethoxine
13242,-5.108608722686768,Pentagastrin
13758,-5.109818458557129,Homatropine methylbromide
13197,-5.111248970031738,Tyrosine
14440,-5.115694522857666,Isopropamide
14680,-5.116939067840576,Fursultiamine
14363,-5.117227077484131,Paromomycin
13803,-5.117343425750732,Clidinium
14318,-5.122101306915283,Aprobarbital
13275,-5.122228145599365,Bethanidine
14618,-5.1233978271484375,Bopindolol
14610,-5.125067234039307,Sulfamoxole
13704,-5.125072956085205,Pirenzepine
14466,-5.125197410583496,Clofedanol
13714,-5.125267028808594,Moricizine
14572,-5.125503063201904,Nilvadipine
13354,-5.125913143157959,Dapiprazole
13216,-5.128195285797119,Citrulline
13210,-5.129317283630371,Leucine
14321,-5.130137920379639,Hexobarbital
14320,-5.131143093109131,Heptabarbital
13762,-5.131170749664307,DB00729
14557,-5.133429527282715,Artemether
14314,-5.13429069519043,Saprisartan
14256,-5.135505199432373,Decamethonium
14385,-5.135880470275879,Difenoxin
14133,-5.137771129608154,Atovaquone
14382,-5.138162136077881,Ethylmorphine
14391,-5.139163494110107,Cloxazolam
13183,-5.1396894454956055,Phenylalanine
13433,-5.142123222351074,Oxyphencyclimine
14312,-5.144647121429443,Forasartan
13209,-5.144708633422852,Creatine
14364,-5.145236015319824,Nitroxoline
14706,-5.145576000213623,Bromopride
13649,-5.146068096160889,Furazolidone
13939,-5.14724588394165,Anileridine
14213,-5.147738933563232,Rifapentine
14084,-5.148032188415527,Cefditoren
14434,-5.152715682983398,Phenindamine
14548,-5.154649257659912,Flupirtine
14240,-5.156747341156006,Encainide
13277,-5.157926082611084,Oxyphenonium
14415,-5.158881187438965,Probucol
14332,-5.162520408630371,Aluminium
14611,-5.163671493530273,Antazoline
14137,-5.163977146148682,Phenacemide
13804,-5.167078495025635,Malathion
